List of all supported languages
Language	Voice type	Language code	Voice name	SSML Gender	Sample
Ukrainian (Ukraine)	Premium	uk-UA	uk-UA-Chirp3-HD-Algenib	MALE	
Ukrainian (Ukraine)	Premium	uk-UA	uk-UA-Chirp3-HD-Algieba	MALE	
Ukrainian (Ukraine)	Premium	uk-UA	uk-UA-Chirp3-HD-Alnilam	MALE	
Ukrainian (Ukraine)	Premium	uk-UA	uk-UA-Chirp3-HD-Aoede	FEMALE	
Ukrainian (Ukraine)	Premium	uk-UA	uk-UA-Chirp3-HD-Autonoe	FEMALE	
Ukrainian (Ukraine)	Premium	uk-UA	uk-UA-Chirp3-HD-Callirrhoe	FEMALE	
Ukrainian (Ukraine)	Premium	uk-UA	uk-UA-Chirp3-HD-Charon	MALE	
Ukrainian (Ukraine)	Premium	uk-UA	uk-UA-Chirp3-HD-Despina	FEMALE	
Ukrainian (Ukraine)	Premium	uk-UA	uk-UA-Chirp3-HD-Enceladus	MALE	
Ukrainian (Ukraine)	Premium	uk-UA	uk-UA-Chirp3-HD-Erinome	FEMALE	
Ukrainian (Ukraine)	Premium	uk-UA	uk-UA-Chirp3-HD-Fenrir	MALE	
Ukrainian (Ukraine)	Premium	uk-UA	uk-UA-Chirp3-HD-Gacrux	FEMALE	
Ukrainian (Ukraine)	Premium	uk-UA	uk-UA-Chirp3-HD-Iapetus	MALE	
Ukrainian (Ukraine)	Premium	uk-UA	uk-UA-Chirp3-HD-Kore	FEMALE	
Ukrainian (Ukraine)	Premium	uk-UA	uk-UA-Chirp3-HD-Laomedeia	FEMALE	
Ukrainian (Ukraine)	Premium	uk-UA	uk-UA-Chirp3-HD-Leda	FEMALE	
Ukrainian (Ukraine)	Premium	uk-UA	uk-UA-Chirp3-HD-Orus	MALE	
Ukrainian (Ukraine)	Premium	uk-UA	uk-UA-Chirp3-HD-Puck	MALE	
Ukrainian (Ukraine)	Premium	uk-UA	uk-UA-Chirp3-HD-Pulcherrima	FEMALE	
Ukrainian (Ukraine)	Premium	uk-UA	uk-UA-Chirp3-HD-Rasalgethi	MALE	
Ukrainian (Ukraine)	Premium	uk-UA	uk-UA-Chirp3-HD-Sadachbia	MALE	
Ukrainian (Ukraine)	Premium	uk-UA	uk-UA-Chirp3-HD-Sadaltager	MALE	
Ukrainian (Ukraine)	Premium	uk-UA	uk-UA-Chirp3-HD-Schedar	MALE	
Ukrainian (Ukraine)	Premium	uk-UA	uk-UA-Chirp3-HD-Sulafat	FEMALE	
Ukrainian (Ukraine)	Premium	uk-UA	uk-UA-Chirp3-HD-Umbriel	MALE	
Ukrainian (Ukraine)	Premium	uk-UA	uk-UA-Chirp3-HD-Vindemiatrix	FEMALE	
Ukrainian (Ukraine)	Premium	uk-UA	uk-UA-Chirp3-HD-Zephyr	FEMALE	
Ukrainian (Ukraine)	Premium	uk-UA	uk-UA-Chirp3-HD-Zubenelgenubi	MALE	
Ukrainian (Ukraine)	Standard	uk-UA	uk-UA-Standard-B	FEMALE	
Ukrainian (Ukraine)	Premium	uk-UA	uk-UA-Wavenet-B	FEMALE	
Urdu (India)	Premium	ur-IN	ur-IN-Chirp3-HD-Achernar	FEMALE	
Urdu (India)	Premium	ur-IN	ur-IN-Chirp3-HD-Achird	MALE	
Urdu (India)	Premium	ur-IN	ur-IN-Chirp3-HD-Algenib	MALE	
Urdu (India)	Premium	ur-IN	ur-IN-Chirp3-HD-Algieba	MALE	
Urdu (India)	Premium	ur-IN	ur-IN-Chirp3-HD-Alnilam	MALE	
Urdu (India)	Premium	ur-IN	ur-IN-Chirp3-HD-Aoede	FEMALE	
Urdu (India)	Premium	ur-IN	ur-IN-Chirp3-HD-Autonoe	FEMALE	
Urdu (India)	Premium	ur-IN	ur-IN-Chirp3-HD-Callirrhoe	FEMALE	
Urdu (India)	Premium	ur-IN	ur-IN-Chirp3-HD-Charon	MALE	
Urdu (India)	Premium	ur-IN	ur-IN-Chirp3-HD-Despina	FEMALE	
Urdu (India)	Premium	ur-IN	ur-IN-Chirp3-HD-Enceladus	MALE	
Urdu (India)	Premium	ur-IN	ur-IN-Chirp3-HD-Erinome	FEMALE	
Urdu (India)	Premium	ur-IN	ur-IN-Chirp3-HD-Fenrir	MALE	
Urdu (India)	Premium	ur-IN	ur-IN-Chirp3-HD-Gacrux	FEMALE	
Urdu (India)	Premium	ur-IN	ur-IN-Chirp3-HD-Iapetus	MALE	
Urdu (India)	Premium	ur-IN	ur-IN-Chirp3-HD-Kore	FEMALE	
Urdu (India)	Premium	ur-IN	ur-IN-Chirp3-HD-Laomedeia	FEMALE	
Urdu (India)	Premium	ur-IN	ur-IN-Chirp3-HD-Leda	FEMALE	
Urdu (India)	Premium	ur-IN	ur-IN-Chirp3-HD-Orus	MALE	
Urdu (India)	Premium	ur-IN	ur-IN-Chirp3-HD-Puck	MALE	
Urdu (India)	Premium	ur-IN	ur-IN-Chirp3-HD-Pulcherrima	FEMALE	
Urdu (India)	Premium	ur-IN	ur-IN-Chirp3-HD-Rasalgethi	MALE	
Urdu (India)	Premium	ur-IN	ur-IN-Chirp3-HD-Sadachbia	MALE	
Urdu (India)	Premium	ur-IN	ur-IN-Chirp3-HD-Sadaltager	MALE	
Urdu (India)	Premium	ur-IN	ur-IN-Chirp3-HD-Schedar	MALE	
Urdu (India)	Premium	ur-IN	ur-IN-Chirp3-HD-Sulafat	FEMALE	
Urdu (India)	Premium	ur-IN	ur-IN-Chirp3-HD-Umbriel	MALE	
Urdu (India)	Premium	ur-IN	ur-IN-Chirp3-HD-Vindemiatrix	FEMALE	
Urdu (India)	Premium	ur-IN	ur-IN-Chirp3-HD-Zephyr	FEMALE	
Urdu (India)	Premium	ur-IN	ur-IN-Chirp3-HD-Zubenelgenubi	MALE	
Urdu (India)	Standard	ur-IN	ur-IN-Standard-A	FEMALE	
Urdu (India)	Standard	ur-IN	ur-IN-Standard-B	MALE	
Urdu (India)	Premium	ur-IN	ur-IN-Wavenet-A	FEMALE	
Urdu (India)	Premium	ur-IN	ur-IN-Wavenet-B	MALE	
Vietnamese (Vietnam)	Premium	vi-VN	vi-VN-Chirp3-HD-Achernar	FEMALE	
Vietnamese (Vietnam)	Premium	vi-VN	vi-VN-Chirp3-HD-Achird	MALE	
Vietnamese (Vietnam)	Premium	vi-VN	vi-VN-Chirp3-HD-Algenib	MALE	
Vietnamese (Vietnam)	Premium	vi-VN	vi-VN-Chirp3-HD-Algieba	MALE	
Vietnamese (Vietnam)	Premium	vi-VN	vi-VN-Chirp3-HD-Alnilam	MALE	
Vietnamese (Vietnam)	Premium	vi-VN	vi-VN-Chirp3-HD-Aoede	FEMALE	
Vietnamese (Vietnam)	Premium	vi-VN	vi-VN-Chirp3-HD-Autonoe	FEMALE	
Vietnamese (Vietnam)	Premium	vi-VN	vi-VN-Chirp3-HD-Callirrhoe	FEMALE	
Vietnamese (Vietnam)	Premium	vi-VN	vi-VN-Chirp3-HD-Charon	MALE	
Vietnamese (Vietnam)	Premium	vi-VN	vi-VN-Chirp3-HD-Despina	FEMALE	
Vietnamese (Vietnam)	Premium	vi-VN	vi-VN-Chirp3-HD-Enceladus	MALE	
Vietnamese (Vietnam)	Premium	vi-VN	vi-VN-Chirp3-HD-Erinome	FEMALE	
Vietnamese (Vietnam)	Premium	vi-VN	vi-VN-Chirp3-HD-Fenrir	MALE	
Vietnamese (Vietnam)	Premium	vi-VN	vi-VN-Chirp3-HD-Gacrux	FEMALE	
Vietnamese (Vietnam)	Premium	vi-VN	vi-VN-Chirp3-HD-Iapetus	MALE	
Vietnamese (Vietnam)	Premium	vi-VN	vi-VN-Chirp3-HD-Kore	FEMALE	
Vietnamese (Vietnam)	Premium	vi-VN	vi-VN-Chirp3-HD-Laomedeia	FEMALE	
Vietnamese (Vietnam)	Premium	vi-VN	vi-VN-Chirp3-HD-Leda	FEMALE	
Vietnamese (Vietnam)	Premium	vi-VN	vi-VN-Chirp3-HD-Orus	MALE	
Vietnamese (Vietnam)	Premium	vi-VN	vi-VN-Chirp3-HD-Puck	MALE	
Vietnamese (Vietnam)	Premium	vi-VN	vi-VN-Chirp3-HD-Pulcherrima	FEMALE	
Vietnamese (Vietnam)	Premium	vi-VN	vi-VN-Chirp3-HD-Rasalgethi	MALE	
Vietnamese (Vietnam)	Premium	vi-VN	vi-VN-Chirp3-HD-Sadachbia	MALE	
Vietnamese (Vietnam)	Premium	vi-VN	vi-VN-Chirp3-HD-Sadaltager	MALE	
Vietnamese (Vietnam)	Premium	vi-VN	vi-VN-Chirp3-HD-Schedar	MALE	
Vietnamese (Vietnam)	Premium	vi-VN	vi-VN-Chirp3-HD-Sulafat	FEMALE	
Vietnamese (Vietnam)	Premium	vi-VN	vi-VN-Chirp3-HD-Umbriel	MALE	
Vietnamese (Vietnam)	Premium	vi-VN	vi-VN-Chirp3-HD-Vindemiatrix	FEMALE	
Vietnamese (Vietnam)	Premium	vi-VN	vi-VN-Chirp3-HD-Zephyr	FEMALE	
Vietnamese (Vietnam)	Premium	vi-VN	vi-VN-Chirp3-HD-Zubenelgenubi	MALE	
Vietnamese (Vietnam)	Premium	vi-VN	vi-VN-Neural2-A	FEMALE	
Vietnamese (Vietnam)	Premium	vi-VN	vi-VN-Neural2-D	MALE	
Vietnamese (Vietnam)	Standard	vi-VN	vi-VN-Standard-A	FEMALE	
Vietnamese (Vietnam)	Standard	vi-VN	vi-VN-Standard-B	MALE	
Vietnamese (Vietnam)	Standard	vi-VN	vi-VN-Standard-C	FEMALE	
Vietnamese (Vietnam)	Standard	vi-VN	vi-VN-Standard-D	MALE	
Vietnamese (Vietnam)	Premium	vi-VN	vi-VN-Wavenet-A	FEMALE	
Vietnamese (Vietnam)	Premium	vi-VN	vi-VN-Wavenet-B	MALE	
Vietnamese (Vietnam)	Premium	vi-VN	vi-VN-Wavenet-C	FEMALE	
Vietnamese (Vietnam)	Premium	vi-VN	vi-VN-Wavenet-D	MALE	
\
